Image,Object type,Museum number,Description,Authority,Culture,Production date,Find spot,Materials,Technique,Dimensions,Inscription,Curators Comments,Bib references,Location,Subjects,Assoc name,Acq name (acq),Acq name (excavator),Acq date,Acq notes (acq),Acq notes (exc),Dept,BM/Big number,Reg number,Add ids
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_17/b1e0c28f_5a47_4dc2_b79c_a3b90121f68c/preview_00212321_001.jpg,bowl (object name),No: Optional[EA49278],Part of the rim of a bowl of glassy rock-crystal: with an incised inscription on the outer surface. Under this inscription there is an earlier one in palimpsest.; ,,1st Dynasty,,Excavated/Findspot: Umm el-Qaab (Abydos),rock crystal,incised,5.60 centimetres;  6.50 centimetres; ,"Inscription type: inscription Inscription position: one face Inscription script: hieroglyphic Inscription translation: The names Semti, Irynetjer (preceded by the 'nebty' title), and Merpabia (written in palimpsest). Inscription note: Incised. The name Merpabia has also been erased and replaced by the name Irynetjer on a similar vase-fragment found by E. Amélineau,‘Les Nouvelles Fouilles d’Abydos’ I (1895-6), 95-6 and pl.xLII. Both this and the British Museum fragment must have originally belonged to vases with a longer inscription, giving the names Semti, Merpabia, Irynetjer and Qaa, which occurs on three vases from the Djoser pyramid. (P. Lacau & J. P . Lauer, 'Pyramide à degrees IV, fasc. 1; pl.4; fasc. 2, 9-11). Similar inscriptions have been published by P. Kaplony ‘Beschriftete Kleinfunde in der Sammlung Georges Michailidis Ergebnisse einer Bestandsaufnahme im Sommer 1968’ (Istanbul, 1973) , 6, no. 25 and P. Kaplony, ‘Steingefässe mit Inschriften der Frühzeit und des Alten Reiches (Monumenta Aegyptiaca I)’ (Brussels, 1968), 20, no. 9.; ","Bibliography: 
E. Naville, 'The Cemeteries of Abydos' I (London, 1913), 35 and pls.VIII (lower right), XIV, 1; 
F. Legge, ‘Proceedings of the Society of Biblical Archaeology’ 32 (London, 1910), pl.XXXII, 10; 
R. Weill, R. Weill, ‘Recherches sur la première dynastie et les temps prépharaoniques (Cairo, 1961) II, 150.",Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 10)",,Named in inscription: Den,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,,,,Egypt and Sudan,EA49278,"1910,1008.1",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/5f7a97bf_eedf_4e76_bb61_a3b9015b163d/preview_00227571_001.jpg,mace (object name),No: Optional[EA32089],"A pear shaped mace-head of red breccia: with a carefully polished surface. The vertical perforation bears the marks of rotary drilling, carried out in one direction from the bottom to the top.; ",,Naqada III; 1st Dynasty,,Found/Acquired: Egypt,breccia,drilled; polished,6.30 centimetres max ;  6.90 centimetres; ,,"Nicholson and Shaw, Ancient Egyptian Materials and Technology (Cambridge 2000), p. 43",Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 6)",,,Purchased from: R J Moss & Co,,,,,Egypt and Sudan,EA32089,"1899,1016.1102",
https://media.britishmuseum.org/media/Repository/Documents/2026_7/14_11/a39cb840_6d9f_4589_a823_b48700b991ba/preview_EA36356.jpg,vase (object name),No: Optional[EA36356],"Vase of green malachite: with a rounded, lenticular body and two small handles, both pierced vertically and covered with a rectangular plate of gold. The narrow mouth is surrounded by a rounded rim. The interior is moderately well hollowed. Rim chipped in places.; ",,1st Dynasty,,Found/Acquired: Egypt,malachite; gold,gold-plated (handles only); pierced,2.80 centimetres rim ;  5.60 centimetres max ;  3.56 centimetres max ;  5.01 centimetres max ; ,,"Nicholson and Shaw, Ancient Egyptian Materials and Technology (Cambridge 2000), p. 44",Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 10)",,,Purchased through: Rev Chauncey Murch;  Purchased from: Mohammed Mohassib,,,,,Egypt and Sudan,EA36356,"1902,0412.56",
https://media.britishmuseum.org/media/Repository/Documents/2026_7/14_11/cd6c8cf7_3dcb_40b5_9b46_b48700b99259/preview_EA36359.jpg,bowl (object name),No: Optional[EA36359],Bowl of white limestone with darker veining: with a flat base and convex sides. The rim is plain and the interior of the base is smoothly rounded.; ,,1st Dynasty; 2nd Dynasty,,Found/Acquired: Egypt,limestone,,4.00 centimetres base ;  12.90 centimetres rim ;  8.80 centimetres; ,,,Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 8)",,,Purchased through: Rev Chauncey Murch;  Purchased from: Mohammed Mohassib,,,,,Egypt and Sudan,EA36359,"1902,0412.59",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_20/ad900e4e_8d05_45c7_86c7_a3b901577c43/00226755_001.jpg,arrow-head (object name),No: Optional[EA35535],Ivory arrowhead of circular section: tapering at one end to the point and at the other to a short circular tang for fixing to the shaft.; ,,1st Dynasty,,Excavated/Findspot: Tomb of Djer,ivory,carved,0.40 centimetres max ;  6.40 centimetres; ,,"For similar objects, see W. M. F. Petrie,  'Royal Tombs of the Earliest Dynasties' II, pls.VIIA, 7; XXXII, 37: XXXVII, 15-17; XXXVIII. 5-7; XL, 12-13; XLI, 38-41; XLII, 67; XLIII, 5-8; xlw, 4-6; W. M. F. Petrie, 'Tombs of the courtiers and Oxyrhynkos' (London, 1925), pl. II, 7; W. M. F. Petrie, 'Tarkhan I and Memphis V' (London, 1913), pl.IX, 14-18; T. E. Peet in E. Naville (ed.), ‘The cemeteries of Abydos’ II (London, 1913), 33-4 and pl.X, 3; . J. E. Quibell, ‘Archaic Objects’ (Cairo, 1905), pl.XI, 6; W. B. Emery, ‘Excavations at Saqqara : the tomb of Hemaka' (Cairo, 1938), 46, type 5 and pl.21; W. B. Emery, 'Great tombs of the First Dynasty; excavations at Sakkara' I' (Cairo, 1949), 103, cat. no. 54; W. B. Emery, 'Great tombs of the First Dynasty; excavations at Sakkara' II' (London, 1954), 63-4 and pl.XXVII, 69-71; E. Amélineau, ‘Les Nouvelles Fouilles d’Abydos’ I, (1895-6), pl.XLI; ibid., vol. III (1897-8), pl.III; A. Scharff, ‘Die Altertümer der Vor – und Frühzeit Ägyptens’ I (Berlin, 1929-31), nos. 199-209 and pl.9; W. Wolf, 'Die bewaffnung des altägyptischen Heeres' (Leipzig, 1926) , 17-18 and pl.9, (9-13).
Bibliography:
W. M. F. Petrie,  'Royal Tombs of the Earliest Dynasties' II, 35, pl.XXXIV, 27-49 (examples).",Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 10)",,,Donated by: Egypt Exploration Fund,Excavated by: Sir William Matthew Flinders Petrie;  Excavated by: Egypt Exploration Fund,,,,Egypt and Sudan,EA35535,"1901,1012.35",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/faf87eec_7a95_4248_858b_a3b901603cfe/preview_00229235_001.jpg,arrow-head (object name),No: Optional[EA68750],"Bifacial tanged arrowhead: of translucent white flint, oval in section with sharp edges. Carefully pressure-flaked.; ",,1st Dynasty,,Excavated/Findspot: Umm el-Qaab (Abydos),flint,flaked,4.70 centimetres;  0.30 centimetres;  0.90 centimetres max ; ,,"Bibliography:
W. M. F. Petrie, 'Royal Tombs of the Earliest Dynasties' II, 35, see 22, pl.IV, 14, bottom row, third from right.",Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 10)",,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,,,,Egypt and Sudan,EA68750,"1901,1028.13",
https://media.britishmuseum.org/media/Repository/Documents/2026_7/14_11/4136f5d9_4b06_415e_82e7_b48700b99137/preview_EA36336.jpg,vase (object name),No: Optional[EA36336],"Miniature basalt vase: with a small flat base and rounded rim, with wavy ledge-handles on sides, each pierced vertically by two holes. The area just below the rim exhibits a band of unpolished stone where a strip of gold-plating has been removed.; ",,1st Dynasty,,Excavated/Findspot: Abydos (?),basalt; gold (?),pierced; gilded (?); polished,5.60 centimetres;  3.30 centimetres;  2.90 centimetres; ,,,Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 10)",,,Purchased from: Mohammed Mohassib,,,,,Egypt and Sudan,EA36336,"1902,0412.36",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/b315243e_670e_4c00_80a1_a3b9015fe05d/preview_00229244_001.jpg,arrow-head (object name),No: Optional[EA68755],"Bifacial tanged arrowhead: of transparent rock crystal, oval in section with sharp edges. More roughly flaked than the flint arrowheads from the same tomb.; ",,1st Dynasty,,Excavated/Findspot: Tomb of Djer,rock crystal,flaked,5.10 centimetres;  0.30 centimetres;  1.00 centimetres max ; ,,"Bibliography:
W. M. F. Petrie, 'Royal Tombs of the Earliest Dynasties' II, 23, pl.VI, 9",Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 10)",,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,,,,Egypt and Sudan,EA68755,"1901,1028.18",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/9aa979ca_8b1e_4bbd_98b5_a3b901600520/preview_00229257_001.jpg,scraper (object name),No: Optional[EA68760],Rectangular double-end scraper: with each end carefully sharpened. The cutting edges of this scraper are distinctly convex.; ,,1st Dynasty,,Excavated/Findspot: Tomb of Djer,flint,flaked,6.90 centimetres;  3.20 centimetres max ; ,,"Bibliography:
W. M. F. Petrie, 'Abydos' I (London, 1902), 8, pl.XIV, group marked O.",Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 10)",,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,,,,Egypt and Sudan,EA68760,"1901,1028.23",
https://media.britishmuseum.org/media/Repository/Documents/2026_7/15_15/e63b9333_0956_4e79_836e_b48800f77f23/preview_EA38052.jpg,ring (object name); bangle (object name),No: Optional[EA38052],"A ring of grey slate: rather irregularly worked, and oval in section. It has a rounded outer face and inner face sloping strongly from upper to lower edge.; ",,2nd Dynasty; 1st Dynasty,,Found/Acquired: Temple of Osiris-Khentimentu (Abydos),slate,,4.10 centimetres;  0.50 centimetres; ,,"Bibliography:
W. M. F. Petrie, 'Abydos' II (London, 1902-4), pl. VIII, 147. Compare similar rings illustrated there.",Andrews 1981 / Catalogue of Egyptian Antiquities. Jewellery I; Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 7)",,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,,,,Egypt and Sudan,EA38052,"1903,1010.44",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_13/0042035b_128c_48ba_941c_a3bc00e0883e/preview_00420002_001.jpg,adze (object name),No: Optional[EA59223],"A large adze-blade of copper: with slightly concave sides expanding from the top to the edge. The front of the blade has a curved ridge for added strength, just below the middle. The butt is square, with one corner bent over, and the cutting edge is slightly convex. The surfaces of the metal are partially covered by stable corrosion products.; ",,1st Dynasty,,Found/Acquired: Egypt,copper,,25.00 centimetres;  439.40 grammes;  0.70 centimetres;  9.50 centimetres; ,,"The form of this blade, with the strengthening ridge, is paralleled by a number of adzes of First Dynasty date. See W. M. F. Petrie, 'Tarkhan I and Memphis V' (London, 1913), pls.V, 26; VI, 7; W. M. F. Petrie, 'Tarkhan' II (London, 1914),  pl.III, 7; W. M. F. Petrie, 'Tools and weapons : illustrated by the Egyptian collection in University College, London' (London, 1917), pl.XVI, 66; W. B. Emery, 'Great tombs of the First Dynasty; excavations at Sakkara' I' (Cairo, 1949), 38, fig. 21, type 3 and pl.10B.",Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 12)",,,Purchased from: Mohammed Mohassib,,,,,Egypt and Sudan,EA59223,"1929,0511.1",
https://media.britishmuseum.org/media/Repository/Documents/2014_11/5_14/d8ff3b6f_df4a_4210_8196_a3da00f06c7d/preview_01211626_001.jpg,game-piece (object name),No: Optional[EA52920],"A figure of a crouching lion in ivory: intended for use as a gaming-piece, originally carved with great detail but now in rather poor condition. The front paws are missing, as is the side of the head, and the surface of the ivory has decayed. The features still visible include the eyes and details of the mane, as well as the slightly open mouth, in which the teeth are delineated. The detail is only preserved in a small area beneath the chin and also beside the surviving ear. The underside of the lion is worn smooth from use.; ",,1st Dynasty,,Excavated/Findspot: Abydos,ivory,carved,3.60 centimetres;  6.40 centimetres;  0.037 kilograms;  2.60 centimetres; ,,"For examples of similar Early Dynastic objects, see U. Schweitzer, 'Löwe und Sphinx in Alten Ägypten' (1948), 12—3; W. M. F. Petrie, 'Royal Tombs of the Earliest Dynasties' II, pl. VI. 3; W. M. F. Petrie, 'Abydos' II (London, 1902), pl. III, 23—9: W. M. F. Petrie, 'Tombs of the courtiers and Oxyrhynkos' (London, 1925), pl. VII, 1—5, 13; T. E. Peet in E. Naville (ed.) 'Cemeteries of Abydos' II (London, 1913), pl. X, 1;  J. de Morgan, ‘Recherches sur les Origines de l’Égypte II (Paris, 1896-7), 192. fig. 699; J. E. Quibell, ‘Archaic Objects’ (Cairo, 1905), no. 14040: P. Montet, 'Kêmi' 8 (1946). pls.VII—VIII; W. B. Emery, 'Great tombs of the First Dynasty; excavations at Sakkara' II' (London, 1954), 58 and pl. XXIX, 233C; Z. Y. Saad, 'The excavations at Helwan art and civilization in the first and second Egyptian dynasties' (Norman, 1969), pl.49; A. Scharif, 'Abusir-el-Meleq' I, p1.39 (439); A. Scarff, 'Die Altertümer der Vor- und Frühzeit' II (Berlin, 1929-31), no. 11  and pl.17; E. Amélineau, ‘Les Nouvelles Fouilles d’Abydos’ I, (1895-6), pl.XXXI; W. C. Hayes, 'The scepter of Egypt : a background for the study of the Egyptian antiquities in the Metropolitan Museum of Art' I (Cambridge, Mass,  1953), 45, fig. 35; G. Dreyer, 'Mitteilungen der Deutschen Archäologischen Instituts Abteilung Kairo' 32 (Wiesbaden, 1976), 86, VIII (b) and pl. 25d.
Bibliography:
T. E. Peet in E. Naville (ed.) 'Cemeteries of Abydos' II (London, 1913), 33 and pl. X, I, lower left;
U. Schweitzer, 'Löwe und Sphinx in Alten Ägypten' (1948), 12.
Nicholson and Shaw, Ancient Egyptian Materials and Technology (Cambridge 2000), p. 324",Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 10)",,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,,,,Egypt and Sudan,EA52920,"1913,1011.34",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_19/24967079_5e24_47db_89e9_a3b90139a2bf/preview_00218761_001.jpg,label (object name),No: Optional[EA55588],"A square label: perforated at the top right-hand corner for attachment. The front surface bears an incised hieroglyphic inscription. This label has been repaired from two fragments and is slightly curved, although its shape has probably been distorted with age.; ",,1st Dynasty,,Excavated/Findspot: Naqada,ivory,perforated; incised,2.30 centimetres;  2.20 centimetres; ,"Inscription type: inscription Inscription position: both sides Inscription script: hieroglyphic Inscription translation: 1400 Inscription note: Incised. Hieroglyphs recording the number of beads on a necklace. Cf. J. de Morgan, ‘Recherches sur les Origines de l’Égypte' II, 167, figs. 550-5.; Inscription type: inscription Inscription position: reverse Inscription script: hieroglyphic Inscription transliteration: Rḫyt Inscription translation: Rekhyt Inscription note: Incised. See P. Kaplony, 'Die Inschriften der Ägyptischen Frühzeit I (Wiesbaden, 1963), 341-2, 558-61.; ","Bibliography:
'Macgregor Sale Catalogue (1922)', 676c;
P. E. Newberry, ‘Proceedings of the Society of Biblical Archaeology’ 34 (London, 1912), pl. XXXI, 2;
J. Garstang, Zeitschrift für Ägyptische Sprache und Altertumskunde 42 (Leipzig and Berlin, 1905), 63.",Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 9)",,,Purchased through: Sotheby's;  Purchased from: Rev William MacGregor,Excavated by: Prof John Garstang,,Lot 676c at sale.,,Egypt and Sudan,EA55588,"1922,0708.4",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/e50fc01b_88db_44e0_a0e0_a3b9015b2414/00227683_001.jpg,model (object name); vase (object name),No: Optional[EA38016],"A glazed composition model of a pottery vase closed with a mud seal: the vase is conical, the sides converging to a pointed base. Originally glazed green, but the glaze has considerably decayed to white and has flaked off in places. The top of the object is slightly broken.; ",,1st Dynasty; 2nd Dynasty,,Excavated/Findspot: Temple of Osiris-Khentimentu (Abydos),glazed composition,glazed,2.80 centimetres;  4.00 centimetres; ,,"Bibliography:
W. M. F. Petrie, 'Abydos' II (London, 1902-4), 26 and pl. VII, 127.",Spencer 1980 / Early Dynastic Objects,"On display (Room 64 - Early Egypt, Display Case 7)",,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,,,,Egypt and Sudan,EA38016,"1903,1010.8",
,amulet (object name); inlay (object name),No: Optional[EA35526],"A small piece of gold casing: probably intended as an amulet or to hold an inlay of some other material. The object is made from two pieces of thin gold, beaten together into a curved hollow bar, open at the front; at each end of the bar the metal has been rounded off so as to bring the opposite sides together.; ",,1st Dynasty,,Excavated/Findspot: Tomb of Djer,gold,inlaid (?),3.20 centimetres;  0.20 centimetres;  0.60 centimetres; ,,"This object is very similar to the gold horns on a 'Bat' amulet from Abydos; Cairo JE 28169 (Cf. C. Aldred, ‘Jewels of the Pharaohs’ (London, 1971), pl. 25; A. Wilkinson, 'Ancient Egyptian Jewellery' (London, 1971), pl. 1A; XIXA, B). Representations of the 'Bat' worn as a girdle pendant occur as early as the reign of Narmer, but no example has been found in excavations. See A. Wilkinson, 'Ancient Egyptian Jewellery' (London, 1971), 21.
Also from this tomb: bracelet bead (1901,1012.28).
Bibliography:
W. M. F. Petrie, 'Royal Tombs of the Earliest Dynasties' II (London, 1901), 24, 36, pl.VIA, 19;
B. Porter & R. Moss, 'Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs and Paintings' V (Oxford: Clarendon Press), 78.",Andrews 1981 / Catalogue of Egyptian Antiquities. Jewellery I; Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,,,,Egypt and Sudan,EA35526,"1901,1012.26",
https://media.britishmuseum.org/media/Repository/Documents/2026_1/6_10/59ac0926_3c3b_4a4e_aef0_b3ca00a56c8b/preview_EA68146.jpg,inlay (object name),No: Optional[EA68146],"A small fragment of blue-grey limestone: of unknown function, marked with a number of incised cuts.; ",,1st Dynasty,,Excavated/Findspot: Saqqara (Memphis),limestone,dyed (?); incised,2.70 centimetres;  0.70 centimetres max ;  1.40 centimetres; ,,"This object is known to come from W. E. Emery's excavations in the First Dynasty cemetery, but the particular tomb in which it was found is not recorded.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Society,Excavated by: Prof Walter B Emery,,,,Egypt and Sudan,EA68146,"1971,0227.80",
